Benchmark,Flags,Energy,Time,Success
imagick,-O2,6982355855,35.077956,True
imagick,-O2,7089175425,34.957721,True
imagick,-O2,7158752011,34.962542,True
imagick,-O2,7208426423,34.935036,True
imagick,-O2,7225268343,34.959697,True
imagick,-O2,7259507354,34.956821,True
imagick,-O2,7262604042,34.974819,True
imagick,-O2,7262734558,34.951445,True
imagick,-O2,7271442317,34.936972,True
imagick,-O2,7263664270,34.959907,True
kdtree,-O2,7169294834,45.441674,True
kdtree,-O2,7110680400,46.024395,True
kdtree,-O2,7080060206,46.258561,True
kdtree,-O2,7059478802,46.180071,True
kdtree,-O2,7026427585,46.462471,True
kdtree,-O2,7015649377,45.705858,True
kdtree,-O2,7067535332,46.780904,True
kdtree,-O2,7003143317,45.952258,True
kdtree,-O2,6952596113,45.741589,True
kdtree,-O2,7051965312,46.577522,True
nab,-O2,4702443199,24.849246,True
nab,-O2,4750140289,24.900945,True
nab,-O2,4789862366,24.940138,True
nab,-O2,4798723909,24.907822,True
nab,-O2,4850100864,25.269595,True
nab,-O2,4817059874,24.924392,True
nab,-O2,4819877564,24.910241,True
nab,-O2,4837323043,24.960374,True
nab,-O2,4836901042,24.95868,True
nab,-O2,4840552408,24.981774,True
smithwa,-O2,7207981406,34.03061,True
smithwa,-O2,7255101605,34.018168,True
smithwa,-O2,7277749461,34.032853,True
smithwa,-O2,7279586238,34.115325,True
smithwa,-O2,7300381923,34.224508,True
smithwa,-O2,7282245846,34.032518,True
smithwa,-O2,7291563680,34.052329,True
smithwa,-O2,7278062195,34.049067,True
smithwa,-O2,7273956799,34.039008,True
smithwa,-O2,7261717748,33.994512,True
swim,-O2,10032961673,41.583544,True
swim,-O2,10007703459,41.496835,True
swim,-O2,10070529299,41.93267,True
swim,-O2,10036192025,41.564563,True
swim,-O2,10034024555,41.489263,True
swim,-O2,10056600211,41.583759,True
swim,-O2,10123889455,41.952565,True
swim,-O2,10076778415,41.629513,True
swim,-O2,10059753523,41.55513,True
swim,-O2,10117400620,41.964676,True
botsalgn,-O3,5938317767,29.302932,True
botsalgn,-O3,5937475367,29.259132,True
botsalgn,-O3,5928533147,29.223955,True
botsalgn,-O3,5922586454,29.274487,True
botsalgn,-O3,5901557226,29.255706,True
botsalgn,-O3,5891682095,29.260122,True
botsalgn,-O3,5891213275,29.267702,True
botsalgn,-O3,5897040728,29.25161,True
botsalgn,-O3,5894590486,29.234093,True
botsalgn,-O3,5892243210,29.285336,True
botsspar,-O3,9374137518,56.118631,True
botsspar,-O3,9306781998,56.255036,True
botsspar,-O3,9403221842,56.970086,True
botsspar,-O3,9250921047,56.187174,True
botsspar,-O3,9186638512,55.864833,True
botsspar,-O3,9139973104,55.651553,True
botsspar,-O3,9156917470,55.657547,True
botsspar,-O3,9232318780,56.136002,True
botsspar,-O3,9238420773,56.222048,True
botsspar,-O3,9193112102,55.932926,True
imagick,-O3,6867506033,34.780647,True
imagick,-O3,7009408855,34.758683,True
imagick,-O3,7083645348,34.784398,True
imagick,-O3,7132739071,34.775708,True
imagick,-O3,7138819084,34.770679,True
imagick,-O3,7165387271,34.740719,True
imagick,-O3,7183192016,34.804299,True
imagick,-O3,7183308380,34.771937,True
imagick,-O3,7207968073,34.909133,True
imagick,-O3,7199096019,34.769521,True
kdtree,-O3,6907274006,44.743327,True
kdtree,-O3,6816942536,44.697363,True
kdtree,-O3,6782223829,45.253075,True
kdtree,-O3,6791058475,45.239538,True
kdtree,-O3,6767520660,45.035239,True
kdtree,-O3,6727035549,44.93043,True
kdtree,-O3,6733936035,44.771534,True
kdtree,-O3,6754747317,45.007548,True
kdtree,-O3,6752734794,44.955766,True
kdtree,-O3,6787901558,45.487393,True
nab,-O3,4708379896,25.039756,True
nab,-O3,4744257642,24.99476,True
nab,-O3,4805880349,25.362895,True
nab,-O3,4790250846,25.041621,True
nab,-O3,4807354686,25.059585,True
nab,-O3,4810582526,25.025768,True
nab,-O3,4803992755,24.978388,True
nab,-O3,4821747147,25.053811,True
nab,-O3,4816267318,25.028924,True
nab,-O3,4821497170,25.065878,True
smithwa,-O3,7223920754,33.882143,True
smithwa,-O3,7278245755,33.883885,True
smithwa,-O3,7315314002,33.880859,True
smithwa,-O3,7359219601,34.0963,True
smithwa,-O3,7327697057,33.921232,True
smithwa,-O3,7344124905,33.912275,True
smithwa,-O3,7347193037,33.882193,True
smithwa,-O3,7332047709,33.87077,True
smithwa,-O3,7339946927,33.889849,True
smithwa,-O3,7342534935,33.865999,True
swim,-O3,9878760753,41.296572,True
swim,-O3,9884880296,41.58418,True
swim,-O3,9831068854,41.188856,True
swim,-O3,9866651141,41.296099,True
swim,-O3,9901743725,41.451867,True
swim,-O3,9861699163,41.227709,True
swim,-O3,9851214609,41.178246,True
swim,-O3,9868260330,41.221971,True
swim,-O3,9851735404,41.093276,True
swim,-O3,9896727754,41.489309,True
