Benchmark,Flags,Energy,Time,Success
botsspar,-O2,9035939338,56.256935,True
botsspar,-O2,9166186674,57.044002,True
botsspar,-O2,9012717872,55.964987,True
botsspar,-O2,9109244800,56.606252,True
botsspar,-O2,9199718459,57.179902,True
botsspar,-O2,9123294798,56.792916,True
botsspar,-O2,9083778796,56.469679,True
imagick,-O2,6842097219,34.93397,True
imagick,-O2,6946063560,34.954504,True
imagick,-O2,7006490232,34.951179,True
imagick,-O2,7067015166,34.954875,True
imagick,-O2,7086967677,34.95845,True
imagick,-O2,7095408344,34.94351,True
imagick,-O2,7076013740,34.950714,True
imagick,-O2,7076000592,34.922291,True
imagick,-O2,7076557510,34.946045,True
imagick,-O2,7070432756,34.971725,True
kdtree,-O2,7018384118,46.517588,True
kdtree,-O2,6900359768,46.387591,True
kdtree,-O2,6885941580,46.359106,True
kdtree,-O2,6901247472,46.164789,True
kdtree,-O2,6903855562,46.492026,True
kdtree,-O2,6875337106,46.383858,True
kdtree,-O2,6884246922,46.673384,True
kdtree,-O2,6860295325,46.231245,True
kdtree,-O2,6890448186,46.301605,True
kdtree,-O2,6885952020,46.741883,True
nab,-O2,4640517388,24.955939,True
nab,-O2,4683041024,25.003663,True
nab,-O2,4691643093,24.946324,True
nab,-O2,4692779465,24.877656,True
nab,-O2,4720787483,24.961622,True
nab,-O2,4722626652,24.913255,True
nab,-O2,4734250279,24.936952,True
nab,-O2,4732423456,24.892867,True
nab,-O2,4741370640,24.936083,True
nab,-O2,4738048248,24.913633,True
smithwa,-O2,7122642294,34.184549,True
smithwa,-O2,7117422412,34.031627,True
smithwa,-O2,7135538475,34.029709,True
smithwa,-O2,7146023259,34.075409,True
smithwa,-O2,7154190083,34.013982,True
smithwa,-O2,7172281297,34.04341,True
smithwa,-O2,7170053171,34.043687,True
smithwa,-O2,7175834050,34.013716,True
smithwa,-O2,7186379391,34.016079,True
smithwa,-O2,7212526113,34.217839,True
swim,-O2,9953594438,41.701292,True
swim,-O2,9917081543,41.493434,True
swim,-O2,9928279587,41.504983,True
swim,-O2,9962321808,41.660755,True
swim,-O2,9935138901,41.546907,True
swim,-O2,9931279284,41.638992,True
swim,-O2,9973070594,42.021334,True
swim,-O2,9928630230,41.583013,True
swim,-O2,9914751127,41.504918,True
swim,-O2,9960146429,41.716815,True
botsalgn,-O3,5809196292,29.275305,True
botsalgn,-O3,5802069242,29.258249,True
botsalgn,-O3,5822213290,29.266288,True
botsalgn,-O3,5812142436,29.249527,True
botsalgn,-O3,5810713913,29.274152,True
botsalgn,-O3,5807098019,29.293942,True
botsalgn,-O3,5791686858,29.242405,True
botsalgn,-O3,5792535822,29.275428,True
botsalgn,-O3,5801505856,29.296546,True
botsalgn,-O3,5796176504,29.252748,True
botsspar,-O3,9034945640,55.182759,True
botsspar,-O3,9138401729,56.308553,True
botsspar,-O3,9053473161,56.061809,True
botsspar,-O3,9058670994,56.252928,True
botsspar,-O3,9070575544,56.362378,True
botsspar,-O3,9055939287,56.274637,True
botsspar,-O3,8962942312,55.654175,True
botsspar,-O3,9057329065,56.202342,True
botsspar,-O3,8922665435,55.320048,True
botsspar,-O3,9030831668,56.007378,True
imagick,-O3,6806689418,34.751707,True
imagick,-O3,6903403962,34.77173,True
imagick,-O3,6968982952,34.731104,True
imagick,-O3,7033825458,34.768086,True
imagick,-O3,7055707721,34.758876,True
imagick,-O3,7058149166,34.766459,True
imagick,-O3,7049752425,34.744871,True
imagick,-O3,7052591516,34.772067,True
imagick,-O3,7050411655,34.736814,True
imagick,-O3,7056739453,34.758797,True
kdtree,-O3,6797179783,45.162332,True
kdtree,-O3,6716635770,45.444387,True
kdtree,-O3,6645905964,45.232049,True
kdtree,-O3,6587673084,44.33155,True
kdtree,-O3,6636965280,45.08872,True
kdtree,-O3,6622282544,45.07319,True
kdtree,-O3,6605008308,44.789366,True
kdtree,-O3,6657892054,45.629853,True
kdtree,-O3,6615331230,44.995403,True
kdtree,-O3,6647953497,45.072839,True
nab,-O3,4657170817,25.050622,True
nab,-O3,4664984460,24.989194,True
nab,-O3,4680315956,24.953348,True
nab,-O3,4708841384,24.982964,True
nab,-O3,4721975036,25.019441,True
nab,-O3,4724604719,24.994241,True
nab,-O3,4741826728,25.027412,True
nab,-O3,4752199058,25.075078,True
nab,-O3,4756106581,25.030329,True
nab,-O3,4782835357,25.305791,True
smithwa,-O3,7142927220,33.877486,True
smithwa,-O3,7154467666,33.844153,True
smithwa,-O3,7184730173,33.863973,True
smithwa,-O3,7179546343,33.798027,True
smithwa,-O3,7207686973,33.838582,True
smithwa,-O3,7222235942,33.925074,True
smithwa,-O3,7209129826,33.823868,True
smithwa,-O3,7217806449,33.829492,True
smithwa,-O3,7263603373,34.157563,True
smithwa,-O3,7234481349,33.849636,True
swim,-O3,9781625866,41.341183,True
swim,-O3,9742967167,41.211118,True
swim,-O3,9745811857,41.209339,True
swim,-O3,9737110400,41.139373,True
swim,-O3,9792918366,41.517126,True
swim,-O3,9756524196,41.529068,True
swim,-O3,9737681693,41.31829,True
swim,-O3,9714504510,41.177964,True
swim,-O3,9722114694,41.23329,True
swim,-O3,9728515126,41.259152,True
