Benchmark,Flags,Energy,Time,Success
mri-gridding,-O1,7979592827,55.236384,True
mri-gridding,-O1,8586450701,59.257305,True
tpacf,-O2,2063127178,13.753177,True
tpacf,-O2,1888532393,12.523593,True
tpacf,-O2,2068661322,13.774498,True
tpacf,-O2,1941640850,12.835873,True
tpacf,-O2,2085611182,13.863666,True
tpacf,-O2,2001438820,13.295882,True
tpacf,-O2,1896343639,12.555958,True
tpacf,-O2,2115574104,14.040804,True
tpacf,-O2,2167071216,14.379757,True
tpacf,-O2,2011360517,13.281813,True
stencil,-O2,1234181946,7.942835,True
stencil,-O2,1239223997,8.095534,True
stencil,-O2,1314339531,8.453395,True
stencil,-O2,1192449122,7.746669,True
stencil,-O2,1220337955,7.819021,True
stencil,-O2,1209998091,7.717057,True
stencil,-O2,1449845683,9.543275,True
stencil,-O2,1139271450,7.181626,True
stencil,-O2,1310660819,8.350098,True
stencil,-O2,1222350321,7.903064,True
lbm,-O2,8888014889,42.384667,True
lbm,-O2,8755795051,41.20697,True
lbm,-O2,8292507714,38.653119,True
lbm,-O2,8542955383,39.856079,True
lbm,-O2,8655369448,40.52057,True
lbm,-O2,8542661733,39.902378,True
lbm,-O2,8586707563,39.947462,True
lbm,-O2,8655392917,40.54853,True
lbm,-O2,8716926332,40.81203,True
lbm,-O2,8966894041,42.313229,True
bfs,-O2,1739190018,13.14479,True
bfs,-O2,1834365546,13.528611,True
bfs,-O2,1682934868,12.77372,True
bfs,-O2,1726767646,13.046706,True
bfs,-O2,1712588187,13.021336,True
bfs,-O2,1714712821,13.016636,True
bfs,-O2,1818588281,13.757847,True
bfs,-O2,1812108401,13.70569,True
bfs,-O2,1756143455,13.311235,True
bfs,-O2,1744202176,13.247776,True
histo,-O2,2874175978,22.275923,True
histo,-O2,3771414014,27.297268,True
histo,-O2,3670387484,26.838554,True
histo,-O2,3560127397,26.033656,True
histo,-O2,3656176392,26.752261,True
histo,-O2,3139354972,23.753385,True
histo,-O2,3335947286,24.862098,True
histo,-O2,3552188156,26.181997,True
histo,-O2,2755206966,21.495737,True
histo,-O2,3711828818,27.01038,True
mri-gridding,-O2,8494055203,58.518991,True
mri-gridding,-O2,8750112038,60.408999,True
mri-gridding,-O2,8401956415,58.012699,True
mri-gridding,-O2,8090850443,55.921942,True
mri-gridding,-O2,7912985180,54.708536,True
mri-gridding,-O2,7565417446,52.334739,True
mri-gridding,-O2,8445263155,58.269771,True
mri-gridding,-O2,8350321006,57.647331,True
mri-gridding,-O2,8094333515,56.11631,True
mri-gridding,-O2,8121517149,56.06574,True
tpacf,-O3,1886734596,12.532039,True
tpacf,-O3,2077795433,13.834106,True
tpacf,-O3,1925333114,12.782261,True
tpacf,-O3,2094298909,13.933451,True
tpacf,-O3,1939129236,12.872792,True
tpacf,-O3,1987079050,13.160677,True
tpacf,-O3,2172858511,14.449813,True
tpacf,-O3,2052319158,13.644386,True
tpacf,-O3,2151279950,14.292618,True
tpacf,-O3,2065785158,13.704303,True
stencil,-O3,1176012560,7.479793,True
stencil,-O3,1344408805,8.559104,True
stencil,-O3,1379234692,8.97655,True
stencil,-O3,1155078859,7.438798,True
stencil,-O3,1219919145,7.833012,True
stencil,-O3,1258904616,7.986013,True
stencil,-O3,1249726547,8.053104,True
stencil,-O3,1206859326,7.714087,True
stencil,-O3,1190022331,7.637545,True
stencil,-O3,1153257477,7.493365,True
lbm,-O3,8314537544,39.31582,True
lbm,-O3,8539785945,40.122927,True
lbm,-O3,8539654987,40.100754,True
lbm,-O3,8392047385,39.266831,True
lbm,-O3,8671670961,40.631018,True
lbm,-O3,8625253370,40.298628,True
lbm,-O3,8557614139,39.959159,True
lbm,-O3,8292519554,38.307817,True
lbm,-O3,9011362007,42.53405,True
lbm,-O3,9067630520,42.926224,True
bfs,-O3,1746467185,13.066948,True
bfs,-O3,1731904380,13.205324,True
bfs,-O3,1703640822,12.916217,True
bfs,-O3,1751514003,13.042209,True
bfs,-O3,1766100967,13.287721,True
bfs,-O3,1866293478,13.891797,True
bfs,-O3,1846456666,13.819836,True
bfs,-O3,1778562733,13.386215,True
bfs,-O3,1822347132,13.776593,True
bfs,-O3,1693897453,12.893246,True
histo,-O3,2847741491,22.013514,True
histo,-O3,2851703561,22.041779,True
histo,-O3,3020339912,23.22849,True
histo,-O3,2909029821,22.401937,True
histo,-O3,3366687951,25.105023,True
histo,-O3,3656601459,26.708463,True
histo,-O3,3679601538,26.918843,True
histo,-O3,3630923602,26.678196,True
histo,-O3,3412693543,25.269143,True
histo,-O3,2819438920,21.903335,True
mri-gridding,-O3,9113487234,62.949186,True
mri-gridding,-O3,7563405183,52.448778,True
mri-gridding,-O3,8947394861,61.86351,True
mri-gridding,-O3,8913957462,61.49251,True
mri-gridding,-O3,8067116226,55.656036,True
mri-gridding,-O3,8398747010,58.044469,True
mri-gridding,-O3,9025018764,62.188112,True
mri-gridding,-O3,8141112113,56.244263,True
mri-gridding,-O3,8207116547,56.819762,True
mri-gridding,-O3,8781856784,60.50189,True
